,Zillow ID,address,zipcode,alat,alon,valuation,sqft,value sqft,neighborhood,tractCode,countyFips,stateFips,commuteTime,Region,Severity
5972,29450870,807 Honeysuckle Lane,78691,30.441665,-97.606996,311816,3332,93.58,Bohls Place,1858,453,48,28.5,P15,7
5973,64681571,16704 French Harbour Court,78734,30.423765,-97.936956,1062062,5435,195.41,,1741,453,48,24.9,P4,0
5974,29336517,6400 Canon Wren Drive,78746,30.300634,-97.831124,1078451,3859,279.46,,1912,453,48,21.5,K7,70
5975,29405103,4606 Avenue D,78751,30.311701,-97.728025,824716,2723,302.87,Hyde Park,305,453,48,20.8,L11,1494
5976,144269791,12700 Quarterhorse Drive,78621,30.342368,-97.472665,183926,1489,123.52,,2209,453,48,31,M20,0
5977,58308358,401 Plumbago Drive,78660,30.435678,-97.603802,261057,2446,106.73,Bohls Place,1858,453,48,28.5,P15,7
5978,29370246,8204 Texas Plume Road,78759,30.425325,-97.783823,797841,4490,177.69,,1755,453,48,25.2,P9,666
5979,52829050,2104 Zoa Drive,78613,30.525306,-97.869859,255951,1871,136.8,,20328,491,48,28.7,S6,0
5980,58313315,2414 Jones Road,78745,30.223967,-97.799865,358963,2072,173.24,Flournoy Acres,1712,453,48,23,I8,569
5981,29585009,122 Woodland Trail,78641,30.545093,-97.806274,569425,3288,173.18,,20320,491,48,29.5,T8,0
5982,29407718,6804 Starcrest Lane,78724,30.308522,-97.6391,129841,1040,124.85,North Point,2202,453,48,30,L14,197
5983,29399467,1013 East 43rd Street,78751,30.301472,-97.719023,438662,1232,356.06,Delwood,302,453,48,16.6,K11,1717
5984,70343128,11301 Archstone Drive,78737,30.192442,-97.917048,634635,4240,149.68,Muirfield,1770,453,48,26.8,H4,51
5985,29400727,800 Park Boulevard,78751,30.30234,-97.72269,644127,1990,323.68,Hyde Park,302,453,48,16.6,K11,1717
5986,29363490,12604 Lyndon Drive,78732,30.392504,-97.882082,695699,2756,252.43,Marshall Ford,1765,453,48,31.3,O6,0
5987,29394481,3102 Lafayette Avenue,78722,30.287526,-97.7205,421627,1317,320.14,Cherrywood,401,453,48,16.6,K11,1717
5988,29350269,3006 Edgewater Drive,78733,30.353293,-97.861249,1760360,1216,1447.66,Austin Lake Hills,1783,453,48,27.1,M6,0
5989,29394593,3510 Clarkson Avenue,78722,30.290981,-97.715271,320737,759,422.58,Cherrywood,401,453,48,16.6,K11,1717
5990,80092391,8800 Stambourne Street,78747,30.149249,-97.739448,220470,2068,106.61,Thaxton Place,2426,453,48,33.7,F11,98
5991,29549769,9609 Meadowheath Drive,78729,30.460387,-97.783565,202085,1380,146.44,Springwoods,20408,491,48,23.1,Q9,781
5992,29415449,707 Blackson Avenue,78752,30.335423,-97.703574,217070,794,273.39,St. Johns,1804,453,48,28.6,M12,4350
5993,29356118,8104 Long Canyon Drive,78730,30.373395,-97.812781,826537,3165,261.15,Angel Pass,1761,453,48,24.9,N8,22
5994,29334625,2809 Creeks Edge Parkway,78733,30.292733,-97.883823,880293,4018,219.09,,1916,453,48,26.2,K6,1
5995,29470928,16601 Fagerquist Road,78617,30.135655,-97.581814,196939,1680,117.23,Stony Point,2435,453,48,26.7,F16,0
5996,29468873,4708 Timber Creek Drive,78617,30.180786,-97.641889,163624,1568,104.35,Stoney Ridge North,2433,453,48,33.5,G14,166
5997,29346537,4307 Charles Avenue,78746,30.344655,-97.808086,824002,3047,270.43,,1912,453,48,21.5,M8,87
5998,29471440,12908 Von Quintus Road,78719,30.099595,-97.664809,194988,1650,118.17,,2436,453,48,26.7,D13,0
5999,29404783,7503 Northview Lane,78724,30.307623,-97.637655,135369,1560,86.78,North Point,2202,453,48,30,L14,197
6000,29372644,9602 Vista View Drive,78750,30.43044,-97.802585,498478,2596,192.02,,1782,453,48,25,P8,115
6001,90241878,343 Colorado Drive,78612,30.173169,-97.488947,402191,3550,113.29,,950300,21,48,33.7,G19,0
6002,29450261,613 Indian Run Drive,78660,30.440525,-97.639234,256301,2154,118.99,,1841,453,48,24.1,P14,0
6003,64770648,4105 Doctor Scott Drive,78617,30.191134,-97.595769,158689,984,161.27,,2433,453,48,33.5,H15,3
6004,29554552,503 Karolyn Drive,78664,30.521967,-97.677486,196016,1511,129.73,Mercer,21503,491,48,23.5,S13,5
6005,29376185,11311 Pickfair Drive,78750,30.442521,-97.807739,531265,3569,148.86,,1714,453,48,27.6,P8,115
6006,29560810,13323 Villa Park Drive,78729,30.463411,-97.772066,410192,3638,112.75,Springwoods,20409,491,48,24.8,Q9,781
6007,58315620,4409 Chickasaw Court,78749,30.193547,-97.859816,382332,2334,163.81,Maple Run,1740,453,48,24.1,H6,376
6008,64818833,149 Tumbleweed Trail North,78733,30.322237,-97.866911,805415,2607,308.94,Austin Lake Hills,1783,453,48,27.1,L6,0
6009,29582659,1100 Oaklands Drive,78681,30.517685,-97.711787,257818,2644,97.51,Oak Creek,20505,491,48,29.1,S11,0
6010,29358752,4901 Tenison Court,78731,30.372887,-97.769904,920494,3834,240.09,North Cat Mountain,1705,453,48,20.3,N9,300
6011,28594181,16421 Goldenwood Way,78737,30.135345,-97.957405,407810,1531,266.37,,10901,209,48,34.5,F3,0
6012,29382657,1501 Garden Street,78702,30.256141,-97.730735,696152,2250,309.4,East Cesar Chavez,1000,453,48,15.9,J11,4461
6013,58187577,21311 Greenridge Drive,78660,30.495012,-97.568045,336731,1903,176.95,,1858,453,48,28.5,R16,0
6014,29555139,13206 Woodthorpe Street,78729,30.462927,-97.78271,328308,1928,170.28,Springwoods,20408,491,48,23.1,Q9,781
6015,29419240,1008 Taulbee Lane,78757,30.346777,-97.717028,383655,1032,371.76,Crestview,1504,453,48,18.1,M11,1728
6016,29345173,1201 Carlotta Lane,78733,30.338482,-97.8727,687908,2890,238.03,Austin Lake Hills,1783,453,48,27.1,M6,0
6017,29346509,1610 Rockcliff Road,78746,30.341197,-97.788842,5815982,4611,1261.33,Cat Mountain,1912,453,48,21.5,M9,213
6018,29401351,4109 Avenue F,78751,30.30431,-97.729597,742286,2627,282.56,Hyde Park,302,453,48,16.6,L11,1494
6019,29471885,10103 Bock Road,78610,30.064796,-97.666081,589168,5930,99.35,,2436,453,48,26.7,C13,0
6020,29359028,7005 Quill Leaf Cove,78750,30.376177,-97.795959,579502,3205,180.81,Angel Pass,1716,453,48,24.7,N9,300
6021,29488611,2305 Aldford Drive,78745,30.20655,-97.810792,282668,1200,235.56,Whispering Oaks,1713,453,48,25.6,H8,829
6022,29373338,16708 Forest Way,78734,30.432779,-97.931097,1296301,2957,438.38,,1741,453,48,24.9,P4,0
6023,29425927,1406 Werner Hill Drive,78753,30.359206,-97.67236,249303,1283,194.31,Windsor Hills,1833,453,48,26.4,M13,554
6024,29357645,238 Cedar Hurst Lane,78734,30.374289,-97.963619,1181375,4308,274.23,Bella Montagna,1778,453,48,28.7,N3,0
6025,29342320,1301 Weston Lane North,78733,30.326687,-97.844336,1953571,2537,770.03,,1912,453,48,21.5,L7,4
6026,89654014,798 Rolling Brook Lane,78613,30.487642,-97.822998,369339,2734,135.09,,20316,491,48,25.6,R8,6
6027,29565804,12315 Turtle Rock Road,78729,30.445755,-97.77625,374702,2572,145.69,Springwoods,20406,491,48,21,P9,666
6028,29475517,4801 Canyonwood Drive,78735,30.244217,-97.827059,464593,2016,230.45,Williamson,1914,453,48,22.2,I8,569
6029,89548120,17124 Bridgefarmer Boulevard,78660,30.45271,-97.547719,221352,1473,150.27,Avalon,1859,453,48,35.3,Q17,0
6030,58316953,2338 Chateau Village Way,78744,30.173218,-97.766867,201256,1568,128.35,Bluff Springs Estates,2430,453,48,29.3,G10,710
6031,29343090,4908 Balcones Drive,78731,30.332537,-97.76196,747601,2464,303.41,Balcones Park,102,453,48,21.1,M10,581
6032,70352591,13117 Bright Sky Overlook,78732,30.360894,-97.910213,562754,3522,159.78,,1760,453,48,33.2,M5,0
6033,29387755,1204 Singleton Avenue,78702,30.275083,-97.714225,331843,728,455.83,Chestnut,803,453,48,20,K11,1717
6034,125888689,7809 Dadiva Court,78735,30.271087,-97.863895,2580855,6112,422.26,,1908,453,48,23.3,J6,127
6035,64782228,6800 Destiny Hills Drive,78738,30.303588,-98.01374,717192,3807,188.39,,1768,453,48,33.1,L1,0
6036,70338572,3625 Long Day Drive,78754,30.356007,-97.645489,260990,2490,104.82,Pioneer Crossing East,1842,453,48,30.4,M14,22
6037,29350882,414 Dasher Drive,78734,30.359111,-97.996357,469893,3303,142.26,,1771,453,48,34.7,M2,0
6038,70336873,6208 Soter Pkwy,78735,30.262809,-97.843765,1093411,3442,317.67,,1914,453,48,22.2,J7,60
6039,29373300,15799 Booth Circle,78641,30.432671,-97.911765,2531856,6185,409.35,,1765,453,48,31.3,P5,0
6040,29330765,1509 Bay Hill Drive,78746,30.280524,-97.831227,557102,2258,246.72,,1917,453,48,23.6,K7,70
6041,29400415,10404 Bitting School Road,78653,30.30149,-97.458177,448866,3190,140.71,Estates at Wilbarger Creek,2209,453,48,31,K20,0
6042,29372201,11304 Chessington Drive,78750,30.430902,-97.785255,563137,3488,161.45,,1782,453,48,25,P9,666
6043,64706504,11800 Von Quintus Road,78719,30.097816,-97.685215,260595,896,290.84,,2436,453,48,26.7,D12,0
6044,29409360,105 West 55th Street,78751,30.320351,-97.721213,609873,2420,252.01,North Loop,1503,453,48,20.4,L11,1494
6045,29370952,14818 Arrowhead Drive,78641,30.426611,-97.900949,417027,2434,171.33,,1765,453,48,31.3,P5,0
6046,29477414,7506 Dawn Hill Circle,78736,30.23909,-97.882556,374935,1733,216.35,West Oak Hill,1769,453,48,27.9,I6,373
6047,29367081,17416 Sleepy Hollow Drive,78645,30.413572,-97.955451,269209,1408,191.2,,1780,453,48,39.3,O3,0
6048,29445960,12817 Covington Trail,78727,30.436366,-97.741099,250565,1418,176.7,Riata Crossing,1786,453,48,21.2,P10,644
6049,58315840,8922 Appaloosa Run,78737,30.193926,-97.938345,261016,985,264.99,Appaloosa Run,1733,453,48,25.8,H4,51
6050,70343246,3224 Raspberry Road,78748,30.175989,-97.849925,667321,4101,162.72,Brodie Springs,1748,453,48,27.2,G7,482
6051,83832231,11553 Maha Loop Road,78719,30.096412,-97.684451,333950,2075,160.94,,2436,453,48,26.7,D12,0
6052,84365909,2179 Upper Elgin River Road,78621,30.22669,-97.459569,181403,1520,119.34,,950100,21,48,38.7,I20,0
6053,64741609,8209 Linden Loop,78617,30.135073,-97.591249,197896,1800,109.94,Timber Hills,2435,453,48,26.7,F16,0
6054,144985300,19619 Engelmann Lane,78653,30.453387,-97.513493,271084,2325,116.6,,1859,453,48,35.3,Q18,0
6055,29375256,15935 Booth Circle,78641,30.439403,-97.913607,691435,3376,204.81,,1765,453,48,31.3,P5,0
6056,29471184,10501 Lambert Lane,78719,30.118971,-97.689949,265952,1064,249.95,,2436,453,48,26.7,E12,0
6057,29341609,500 Barrett Lane,78733,30.321177,-97.851369,843357,3088,273.11,Austin Lake Hills,1912,453,48,21.5,L7,4
6058,29389106,22117 Silvia Drive,78621,30.267561,-97.468114,402283,2692,149.44,Estates at Wilbarger Creek,2210,453,48,37.2,J20,0
6059,63834633,108 Aria Drive,78738,30.331581,-97.958757,962184,4866,197.74,Vistas at Lakeway,1784,453,48,25.3,L3,0
6060,29348708,1311 Farris Drive,78734,30.348281,-97.958402,376020,1714,219.38,The Preserve at Lakeway,1742,453,48,30.1,M3,0
6061,29341770,4513 Placid Place,78731,30.322168,-97.753395,521248,1626,320.57,Oakmont Heights,101,453,48,17,L10,552
6062,83123960,512 Black Wolf Run,78738,30.338543,-97.990957,1142308,4902,233.03,,1773,453,48,30.8,M2,0
6063,29457706,19425 Kennemer Drive,78660,30.472082,-97.582005,308783,2535,121.81,,1858,453,48,28.5,Q16,0
6064,92962877,6304 Caroline Lane,78724,30.261401,-97.572145,169742,1568,108.25,Decker Lake Estates,2207,453,48,36.5,J16,3
6065,124841117,10507 Spring Valley Road,78737,30.219272,-97.950669,629212,1554,404.9,Sunrise Country,1733,453,48,25.8,I3,0
6066,84385157,225 Stork Road,78617,30.0944,-97.601521,51029,1152,44.3,Cielo Vista Ranch,950802,21,48,36.9,D15,0
6067,29537388,128 Woodland Trail,78641,30.547203,-97.80694,373964,1701,219.85,,20320,491,48,29.5,T8,0
6068,29567094,11510 Powder Mill Trail,78750,30.460046,-97.817675,283933,1810,156.87,Anderson Mill,20404,491,48,28,Q8,606
6069,29433527,10305 Golden Meadow Drive,78758,30.380909,-97.710309,262615,1321,198.8,Quail Hollow,1821,453,48,21.7,N12,2372
6070,60137434,12221 Innes View Road,78653,30.36378,-97.608957,252065,2462,102.38,Harris Branch,1856,453,48,26.4,N15,80
6071,80102859,12113 Verchota Drive,78652,30.145405,-97.839947,280509,1519,184.67,Olympic Heights,1772,453,48,27.2,F7,164
6072,29512798,10509 Archdale Drive,78748,30.158329,-97.813207,245861,1280,192.08,Stablewood at Slaughter Creek,2421,453,48,26.8,F8,258
6073,70340349,3800 Hidden Lake Crossing,78660,30.452556,-97.571355,245440,2281,107.6,,1858,453,48,28.5,Q16,0
6074,29460503,906 Mariposa Drive,78704,30.241205,-97.743751,648128,1540,420.86,Travis Heights,1402,453,48,22.6,I10,2734
6075,70345008,13205 Constellation Drive,78653,30.352674,-97.533121,201814,1611,125.27,,1854,453,48,40.5,M18,0
6076,125466593,6913 Alleyton Drive,78725,30.256071,-97.670647,380494,2549,149.27,Johnston Terrace,2111,453,48,23.1,J13,256
6077,67391539,200 Ashwood North,78640,30.029715,-97.841112,230059,1959,117.44,,10907,209,48,35.4,B7,0
6078,70343599,2228 Petrified Forest Drive,78747,30.154423,-97.783815,326139,2601,125.39,Crossings at Onion Creek,2425,453,48,30.8,F9,381
6079,58298663,7901 West Rim Drive,78731,30.372319,-97.765669,738527,2846,259.5,Marbry's Ridge,1705,453,48,20.3,N10,580
6080,29333156,3009 Creeks Edge Parkway,78733,30.290185,-97.883022,572191,3067,186.56,,1916,453,48,26.2,K6,1
6081,64623241,3506 Bliss Spillar Road,78652,30.151054,-97.875543,495230,2738,180.87,,1775,453,48,28.1,F6,5
6082,84381271,2780 FM 812,78617,30.095057,-97.598764,182362,1438,126.82,Cielo Vista Ranch,950801,21,48,41.1,D15,0
6083,29502987,11908 Jess Drive,78737,30.193165,-97.933263,662393,3820,173.4,Smokey Mountain Oaks,1733,453,48,25.8,H4,51
6084,29384160,5505 Cadillac Drive,78724,30.252681,-97.576014,150249,984,152.69,Chaparral Crossing,2207,453,48,36.5,J16,3
6085,29372907,10215 Holme Lacey Lane,78750,30.429955,-97.812711,683134,4269,160.02,,1714,453,48,27.6,P8,115
6086,67007610,298 Pheasant Ridge Drive,78613,30.511397,-97.803226,390737,3080,126.86,,20313,491,48,23.8,S8,0
6087,29454740,1202 Pitcairn Drive,78660,30.457649,-97.647996,196550,1151,170.76,Swenson Farms,1860,453,48,23.2,Q14,0
6088,29477625,7009 Chinook Drive,78736,30.239771,-97.887946,308230,1357,227.14,West Oak Hill,1769,453,48,27.9,I5,175
6089,89551284,15508 Checotah Drive,78734,30.413242,-97.921663,246008,1214,202.64,,1741,453,48,24.9,O4,0
6090,29405948,7300 Chisos Pass,78724,30.313536,-97.659299,271130,1222,221.87,Northridge Park,2201,453,48,28.8,L13,1681
6091,29342261,1907 Manana Street,78730,30.32635,-97.831441,1901821,1626,1169.63,,1761,453,48,24.9,L7,4
6092,29387228,4607 Aristocrat Drive,78725,30.264341,-97.626075,225099,2277,98.86,Imperial Valley,2207,453,48,36.5,J14,47
6093,29339011,3000 Hillview Road,78703,30.308389,-97.766241,1536998,4294,357.94,Tarrytown,1604,453,48,20.8,L10,552
6094,29429657,8612 Melshire Drive,78757,30.371805,-97.732487,465664,1765,263.83,North Shoal Creek,1817,453,48,24.5,N11,1809
6095,89546364,209 Westwater Court,78645,30.393005,-97.997733,1118157,4153,269.24,,1780,453,48,39.3,O2,0
6096,29330637,205 Laurelwood Trail,78746,30.279516,-97.803449,1110549,3577,310.47,City View,1919,453,48,17.2,K8,13
6097,29393253,1906 E M Franklin Avenue,78723,30.284357,-97.696832,331542,1016,326.32,MLK,2109,453,48,21.1,K12,1229
6098,145653041,18398 Bassano Avenue,78660,30.443451,-97.561435,339889,2890,117.61,,1859,453,48,35.3,P17,0
6099,29344559,4300 Green Cliffs Road,78746,30.335761,-97.789069,1245134,4019,309.81,Cat Mountain,1912,453,48,21.5,M9,213
6100,29484794,9000 Honeycomb Drive,78737,30.221944,-97.920881,841593,2128,395.49,Estates of Lewis Mountain,1733,453,48,25.8,I4,0
6101,70327731,1023 West Milton Street,78704,30.251075,-97.762517,1086497,2401,452.52,Bouldin,1305,453,48,19.4,J10,3138
6102,29515761,10309 Pinehurst Drive,78747,30.14499,-97.787073,393300,2734,143.86,Crossings at Onion Creek,2428,453,48,31.4,F9,381
6103,29364266,3906 Conejo Drive,78734,30.400012,-97.929501,495016,2585,191.5,,1741,453,48,24.9,O4,0
6104,29452941,15502 Brenda Street,78728,30.453026,-97.671205,241259,1035,233.1,,1851,453,48,24.2,Q13,62
6105,58298100,2212 River Hills Road,78733,30.339164,-97.852511,1124560,2727,412.38,Austin Lake Hills,1783,453,48,27.1,M7,23
6106,29376134,11214 Anderson Mill Road,78750,30.438468,-97.80434,583472,3801,153.5,Anderson Mill,1781,453,48,27.6,P8,115
6107,52833434,1511 Dillon Lake Bend,78641,30.551352,-97.820854,175720,1786,98.39,,20320,491,48,29.5,T8,0
6108,96638291,9114 Zyle Road,78737,30.205643,-97.933446,570955,2903,196.68,Sunrise Country,1733,453,48,25.8,H4,51
6109,29396712,4802 Bundyhill Drive,78723,30.290185,-97.676446,285977,1771,161.48,Pecan Springs Springdale,2108,453,48,22.4,K13,714
6110,29502019,6214 Tasajillo Trail,78739,30.196418,-97.887922,291917,1640,178,,1770,453,48,26.8,H5,117
6111,70324557,14410 Tuscola Circle,78734,30.371476,-97.928256,399623,2145,186.3,,1742,453,48,30.1,N4,0
6112,29346912,10201 Carlotta Cove,78733,30.342679,-97.870892,513242,2506,204.81,Austin Lake Hills,1783,453,48,27.1,M6,0
6113,29514887,3704 Ebony Hollow Cove,78739,30.158795,-97.870429,600752,4304,139.58,Shady Hollow,1775,453,48,28.1,G6,10
6114,144352122,10701 FM 1625,78747,30.10977,-97.719998,254103,1680,151.25,,2432,453,48,33.1,E11,0
6115,83817355,1907 Mc Call Road,78703,30.292032,-97.763655,1357179,3859,351.69,Enfield,1605,453,48,16.9,K10,2152
6116,70336872,3802 Agape Lane,78735,30.263417,-97.840766,1491693,5559,268.34,,1914,453,48,22.2,J7,60
6117,83123855,6500 Lantern View Drive,78645,30.442359,-97.931954,1121681,3887,288.57,,1780,453,48,39.3,P4,0
6118,29463240,6108 Marigold Terrace,78741,30.231277,-97.702154,250920,1452,172.81,Montopolis,2318,453,48,22.6,I12,1243
6119,29470158,6703 Viewing Place,78719,30.161015,-97.691559,210364,1414,148.77,,2436,453,48,26.7,G12,7
6120,29593054,3851 Royal Troon Drive,78664,30.511739,-97.607254,441445,4215,104.73,Lake Forest,20804,491,48,28.2,S15,0
6121,64675345,17790 Steger Lane,78653,30.424299,-97.527585,324037,1688,191.97,Bella Vista at Cottonwood Creek,1859,453,48,35.3,P18,0
6122,79980180,15001 Nightingale Lane,78734,30.361857,-97.945383,496632,3016,164.67,Bella Montagna,1742,453,48,30.1,N3,0
6123,29422977,3523 Greystone Drive,78731,30.358015,-97.750319,251982,1332,189.18,Mesa Forest,1752,453,48,18.8,M10,581
6124,119621837,18317 Falcon Pointe Boulevard,78660,30.458273,-97.581368,282767,2366,119.51,,1858,453,48,28.5,Q16,0
6125,29360387,8 Sunset Park Cove,78734,30.379451,-97.960102,685985,2858,240.02,Bella Montagna,1778,453,48,28.7,N3,0
6126,29471971,1707 Newton Street,78704,30.247047,-97.752881,577469,1170,493.56,Bouldin,1305,453,48,19.4,J10,3138
6127,2114554218,2305 East 22nd Street,78722,30.283467,-97.717093,510331,2000,255.17,Chestnut,402,453,48,18.6,K11,1717
6128,80102522,301 Camperdown Elm Drive,78748,30.155297,-97.803458,363881,2870,126.79,Stablewood at Slaughter Creek,2421,453,48,26.8,F8,258
6129,29451811,15101 Natural Spring Way,78728,30.448065,-97.674912,272589,1722,158.3,,1851,453,48,24.2,P13,426
6130,29363488,12500 Lyndon Drive,78732,30.392067,-97.88008,828551,2711,305.63,Marshall Ford,1765,453,48,31.3,O6,0
6131,29328267,1104 Constant Springs Drive,78746,30.274687,-97.80766,1094105,3429,319.07,,1919,453,48,17.2,K8,13
6132,29369588,6900 Shumard Circle,78759,30.422517,-97.766445,413011,1812,227.93,,1756,453,48,21.1,P10,644
6133,83831589,905 Horseback Hollow,78732,30.352361,-97.904328,392002,2145,182.75,,1760,453,48,33.2,M5,0
6134,80099421,3402 Mount Bonnell Road,78731,30.315576,-97.774806,2662442,5988,444.63,Balcones Park,102,453,48,21.1,L9,60
6135,29364178,8321 Jancy Drive,78750,30.394311,-97.803189,561503,2740,204.93,Angel Pass,1716,453,48,24.7,O8,12
6136,29555708,24 Evergreen Drive,78664,30.526645,-97.610139,271790,1988,136.72,,20804,491,48,28.2,S15,0
6137,29385557,3501 Neal Street,78702,30.263666,-97.700057,725911,718,1011.02,Govalle,801,453,48,21,J12,1191
6138,29343206,4303 Island Avenue,78731,30.329768,-97.776827,4993111,7852,635.9,Balcones Park,102,453,48,21.1,L9,60
6139,29334706,3009 Barton Point Circle,78733,30.295663,-97.894763,765354,3587,213.37,,1916,453,48,26.2,K5,0
6140,29471125,8118 Sassman Road,78747,30.138454,-97.720136,232137,1392,166.77,,2432,453,48,33.1,F11,98
6141,29516736,10929 Ballybunion Place,78747,30.134129,-97.778455,296690,2007,147.83,,2428,453,48,31.4,F9,381
6142,29483352,6900 Western Oaks Boulevard,78749,30.223894,-97.84998,517118,3328,155.38,Sunset,1738,453,48,24.9,I7,511
6143,70334193,6305 Keegans Drive,78724,30.305556,-97.647595,403110,2256,178.68,Colony Park,2202,453,48,30,L14,197
6144,29341049,2901 Brittany Point Lane,78738,30.316246,-97.92837,607447,3888,156.24,,1784,453,48,25.3,L4,0
6145,29342200,5801 Round Table Cove,78746,30.325735,-97.806107,988260,3092,319.62,,1913,453,48,23.9,L8,28
6146,29538450,1506 Blue Ridge Drive,78613,30.469448,-97.816756,212271,1414,150.12,,20318,491,48,26.5,Q8,606
6147,94641649,7003 Evelyn Road,78747,30.083225,-97.703179,181929,1568,116.03,,2434,453,48,32.3,D12,0
6148,29500664,500 Mulberry Drive,78745,30.192831,-97.788101,308796,1487,207.66,Buckingham Ridge,2422,453,48,26.4,H9,1747
6149,29359123,10044 Planters Woods Drive,78730,30.375561,-97.845116,477753,2852,167.52,River Place,1761,453,48,24.9,N7,1
6150,29454674,1600 Viki Lynn Court,78660,30.458849,-97.658303,244857,2026,120.86,,1857,453,48,24.8,Q13,62
6151,29458673,1341 Huntington Trail,78660,30.500545,-97.593141,273601,2081,131.48,,20804,491,48,28.2,R16,0
6152,29323590,10408 Thomaswood Lane,78736,30.254076,-97.922964,218652,1056,207.06,,1768,453,48,33.1,J4,0
6153,29476378,506 El Paso Street,78704,30.236345,-97.761768,426900,1334,320.01,Dawson,1308,453,48,21.8,I10,2734
6154,84135210,459 Hawthorne Loop,78619,30.144621,-97.989409,652415,3576,182.44,,10901,209,48,34.5,F2,0
6155,29433190,11402 February Drive,78753,30.37681,-97.663962,277021,1710,162,Four Seasons,1832,453,48,24,N13,928
6156,29400387,20900 Hog Eye Road,78621,30.299935,-97.486526,249564,1961,127.26,Lockwood Acres,2209,453,48,31,K19,0
6157,80087199,12837 Carillon Way,78653,30.342493,-97.524249,207403,1953,106.2,Presidential Glen,2209,453,48,31,M18,0
6158,58298659,4903 North Rim Drive,78731,30.374219,-97.76875,955857,3986,239.8,North Cat Mountain,1705,453,48,20.3,N10,580
6159,2089730728,11821 Amber Stream Lane,78653,30.363186,-97.539022,224390,1249,179.66,Stonewater,1856,453,48,26.4,N17,0
6160,29433852,11110 Prairie Dove Circle,78758,30.388806,-97.705559,290874,1308,222.38,Quail Hollow,1843,453,48,21.5,N12,2372
6161,29376246,11200 Pencewood Drive,78750,30.441947,-97.811563,674703,3813,176.95,,1714,453,48,27.6,P8,115
6162,29332051,1809 Niles Road,78703,30.28753,-97.761233,587235,1146,512.42,Enfield,1605,453,48,16.9,K10,2152
6163,29447970,14709 Bescott Drive,78728,30.440896,-97.674479,303033,2087,145.2,,1851,453,48,24.2,P13,426
6164,58300388,10772 Bramblecrest Drive,78726,30.43442,-97.816232,484513,3369,143.82,,1714,453,48,27.6,P8,115
6165,145654724,10002 Trails End Road,78641,30.476554,-97.909843,432385,3226,134.03,,1780,453,48,39.3,Q5,0
6166,29384622,3116 Garwood Street,78702,30.260074,-97.705304,354561,1252,283.2,Govalle,902,453,48,23.7,J12,1191
6167,67716106,2023 Simbrah Cove,78613,30.47606,-97.84649,268883,1584,169.75,,20326,491,48,26.6,Q7,11
6168,29372901,10201 Holme Lacey Lane,78750,30.43016,-97.810961,564471,2923,193.11,,1714,453,48,27.6,P8,115
6169,29511109,8901 Vigen Circle,78748,30.171598,-97.793364,270976,1436,188.7,Park Ridge,2421,453,48,26.8,G9,1343
6170,60336397,646 East Park Street,78613,30.532426,-97.844246,213928,1358,157.53,,20325,491,48,24,S7,0
6171,29474489,7512 Thomas Springs Road,78736,30.250731,-97.922721,416285,576,722.72,,1768,453,48,33.1,J4,0
6172,29480264,4524 South 2nd Street,78745,30.218732,-97.77577,280305,1048,267.47,West Congress,2003,453,48,22.7,I9,1680
6173,29335185,2905 Gilbert Street,78703,30.296929,-97.77136,3172193,5494,577.39,Tarrytown,1604,453,48,20.8,K9,269
6174,29497004,8429 La Plata Loop,78737,30.206817,-97.92022,592397,3434,172.51,Overlook at Lewis Mountain,1733,453,48,25.8,H4,51
6175,28596744,245 Denise Ellen,78610,30.05294,-97.831698,118215,672,175.92,,10908,209,48,34.3,C7,0
6176,89660361,1049 Regency Lane,78665,30.528702,-97.641933,214135,1654,129.46,,21508,491,48,26.3,S14,0
6177,29452845,3413 Wavecrest Boulevard,78728,30.453662,-97.688738,268600,1814,148.07,Jack's Pond,1851,453,48,24.2,Q12,8
6178,58310692,4660 Priem Lane,78664,30.496606,-97.588307,484358,2240,216.23,,1855,453,48,24.2,R16,0
6179,29329380,705 Meriden Lane,78703,30.280658,-97.770868,700925,1866,375.63,Westfield,1602,453,48,19.2,K9,269
6180,29409880,1409 Hillcrest Drive,78723,30.317619,-97.696391,400880,1401,286.14,Windsor Park,2104,453,48,25.9,L12,3612
6181,29480586,4305 Mount Vernon Drive,78745,30.224121,-97.777196,296341,1221,242.7,South Manchaca,2002,453,48,27.2,I9,1680
6182,29356886,12001 Portobella Drive,78732,30.372389,-97.88303,569689,4175,136.45,Marshall Ford,1760,453,48,33.2,N6,0
6183,70343107,7817 Crandall Road,78737,30.192399,-97.918408,569004,3645,156.11,Muirfield,1770,453,48,26.8,H4,51
6184,29479095,5302 Honey Dew Terrace,78749,30.231378,-97.849654,424175,2345,180.88,Sunset,1749,453,48,21.7,I7,511
6185,2092639559,7122 Dee Gabriel Collins Road,78744,30.175167,-97.717394,271081,1189,227.99,Martinshore,2432,453,48,33.1,G11,95
6186,70332606,10809 Pratt Lane,78748,30.171385,-97.847313,410556,3217,127.62,Bauerle Ranch,1748,453,48,27.2,G7,482
6187,29346958,517 River Road,78734,30.345606,-97.927734,3528785,4480,787.68,,1742,453,48,30.1,M4,0
6188,29566589,10808 Hard Rock Road,78750,30.453568,-97.810018,302944,2174,139.35,Anderson Mill,20404,491,48,28,Q8,606
6189,60337784,3459 Yogi Berra Way,78665,30.532815,-97.621718,227091,1817,124.98,Settlers Crossing,21508,491,48,26.3,S15,0
